ID,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,Aggression,Vision,Composure
253073,70,72,64,68,68,47,77,75,80,63,60,65
244625,74,76,70,68,74,70,58,72,68,65,57,55
232081,84,85,79,68,68,66,70,86,65,69,62,69
225681,56,60,46,62,52,55,64,69,72,76,30,55
211857,72,86,71,65,62,80,81,85,80,62,48,69
208017,47,34,41,70,41,80,60,80,89,83,64,65
244112,88,77,86,68,84,68,87,80,56,44,65,56
235152,72,74,74,62,81,64,61,66,57,46,76,60
230800,68,69,60,68,75,70,67,65,75,58,49,67
222352,72,75,71,69,71,76,89,68,75,62,65,79
190607,75,72,83,65,84,69,58,51,56,54,70,75
216463,73,72,75,67,71,63,59,71,58,51,68,68
193422,73,69,74,70,65,71,82,82,73,37,61,66
214158,69,57,70,70,73,58,70,82,74,85,55,63
212626,69,81,65,71,63,75,71,66,77,82,57,64
225682,71,74,69,68,75,50,56,79,76,58,65,71
236696,82,78,77,65,75,64,59,65,57,64,67,65
207507,66,72,75,67,69,74,84,72,86,44,52,73
242069,73,75,72,73,80,70,47,83,62,70,69,70
235413,26,31,39,68,29,50,37,23,61,41,41,43
201877,82,69,91,70,88,50,56,90,60,35,73,70
255380,73,69,75,65,86,63,87,72,72,76,64,60
245396,85,88,78,75,62,68,57,52,59,27,47,58
201876,73,77,71,67,53,72,73,77,74,70,61,72
199572,67,72,73,73,74,70,58,84,70,65,73,74
240787,71,69,82,70,72,73,73,67,55,55,68,66
239763,88,76,84,57,81,61,71,67,59,29,69,61
231571,74,74,76,67,68,72,51,63,60,70,66,67
230291,81,83,63,72,68,62,74,55,71,53,53,64
229011,64,60,60,68,56,59,81,80,79,79,58,65
221587,84,80,88,69,73,72,56,71,48,54,66,66
237440,67,72,65,69,67,45,75,69,73,64,51,69
208019,61,61,44,62,52,39,92,67,79,69,37,60
192397,39,49,52,69,42,44,62,32,66,29,43,54
235405,59,64,55,68,61,48,75,69,75,71,42,59
215181,71,76,73,70,67,66,76,78,66,71,53,72
229260,83,86,84,62,71,69,56,73,67,45,66,69
203910,76,70,88,70,83,73,69,68,57,80,69,73
252293,88,85,74,68,68,65,54,81,67,65,56,62
190084,46,48,38,62,45,80,70,62,82,74,74,72
164484,41,34,38,68,35,50,66,39,77,44,45,65
239491,78,77,72,67,71,69,47,74,64,46,74,64
230019,85,85,85,68,91,67,92,82,42,74,61,57
214659,46,40,34,65,47,40,66,54,82,72,29,59
212099,70,63,74,67,74,65,74,81,69,70,68,70
188802,55,55,64,74,63,73,75,55,73,80,52,72
230786,57,54,67,71,63,68,50,89,61,75,73,69
177537,52,64,69,63,68,73,51,66,68,63,76,68
240257,76,72,67,62,77,55,77,67,70,58,48,69
169345,63,61,70,71,72,75,68,68,66,68,65,72
219777,60,58,65,68,52,75,72,63,72,78,54,65
143745,52,41,71,68,72,75,70,48,61,76,75,79
230278,86,79,78,64,78,61,58,64,53,42,70,73
178566,35,35,38,62,43,56,63,31,38,17,51,32
223879,69,67,71,65,57,70,75,66,85,77,57,70
221323,66,74,72,68,62,45,89,55,80,72,32,58
204684,67,76,66,69,71,76,48,76,80,70,65,71
200588,73,76,67,67,61,55,88,71,85,71,59,67
200332,39,43,25,70,29,50,53,33,79,31,39,54
182411,76,76,76,68,70,65,63,69,64,55,72,71
246667,63,65,45,69,48,52,76,68,86,80,36,59
178571,37,43,59,67,68,45,75,31,69,29,45,47
3467,64,67,67,70,56,70,71,66,82,49,59,71
234376,79,80,83,68,78,80,51,76,69,62,65,77
252042,80,76,80,71,60,68,53,70,63,29,63,70
171146,57,41,66,71,56,55,78,44,75,45,55,68
199562,51,50,72,75,70,49,83,84,76,72,66,69
234889,68,70,69,67,67,75,69,66,74,64,70,72
230281,67,66,74,73,70,77,69,46,53,69,77,81
202889,60,54,65,63,60,66,82,79,85,80,34,60
236695,68,65,54,68,66,78,63,76,76,67,69,54
184472,66,72,73,71,64,75,71,73,70,74,67,68
242534,76,74,76,65,79,60,65,77,64,75,63,70
199776,50,48,53,70,53,63,80,46,80,66,57,70
231007,63,56,64,66,65,77,74,64,71,63,74,72
236382,72,66,68,66,60,69,65,67,72,68,44,66
200798,36,37,49,64,35,50,53,29,60,41,56,41
234333,75,81,77,69,75,69,65,61,64,39,67,68
233053,69,69,64,67,70,72,55,73,72,69,69,59
225629,67,64,66,70,67,70,72,76,70,57,74,74
220509,74,73,71,65,75,28,74,71,53,64,48,65
240988,58,67,43,58,61,69,71,63,85,75,48,67
239964,83,80,71,57,70,72,61,67,76,55,65,60
172198,51,52,48,63,56,49,42,32,54,20,29,59
232358,72,67,69,66,75,59,65,89,65,89,52,68
228518,65,69,59,69,71,40,81,71,83,74,45,67
228517,80,84,78,71,80,57,72,91,81,79,58,66
220837,83,88,77,62,80,57,82,76,66,67,63,58
211365,78,73,81,68,73,68,55,77,67,60,71,71
231263,49,54,51,64,59,52,73,69,73,65,67,71
188000,63,60,71,68,62,75,70,90,79,74,64,64
200857,72,61,78,63,77,70,54,57,48,64,74,67
226401,61,66,69,66,69,68,48,54,51,48,73,70
260965,70,82,65,67,64,78,81,71,84,73,54,71
191333,90,90,88,67,81,68,86,91,61,57,62,62
246885,76,75,77,74,73,69,67,86,72,72,68,72
214373,38,40,45,73,31,48,57,32,72,24,54,37
211557,68,69,66,68,49,47,63,62,74,72,50,66
167524,64,68,69,67,54,59,80,83,91,87,50,70
213092,53,56,65,69,85,66,76,90,76,81,55,60
205156,71,69,74,67,62,60,84,91,73,60,67,57
261987,63,59,61,68,57,52,61,69,53,58,75,73
242019,71,80,72,65,68,70,58,66,70,45,60,63
173155,75,81,83,66,85,77,64,84,72,73,65,71
194146,52,50,55,66,49,56,79,56,77,75,50,66
176993,72,64,75,64,84,74,40,61,40,27,72,72
237153,88,85,90,72,82,65,68,87,43,69,70,68
233057,75,75,76,69,71,75,84,75,72,70,69,74
209061,88,90,86,72,84,66,66,85,54,80,72,65
248484,62,68,41,65,50,36,72,73,78,71,39,63
245156,60,70,33,66,52,44,91,75,73,55,39,55
209828,70,68,70,71,72,76,68,76,74,67,66,68
220061,51,61,36,66,59,56,70,47,75,69,26,65
212381,84,80,81,65,81,63,51,57,34,28,70,69
191388,78,78,78,66,68,70,31,68,65,62,71,70
253340,69,68,74,72,79,74,55,69,56,68,69,68
251292,26,25,21,69,28,53,57,25,68,16,42,32
242075,78,73,76,73,68,75,64,80,68,66,62,67
213659,79,76,64,65,66,59,77,78,74,80,62,67
189338,75,70,78,69,71,77,69,59,49,48,74,69
238490,76,74,86,69,82,70,45,74,41,33,72,62
230298,73,71,64,63,61,76,75,66,59,59,61,66
220826,29,28,30,74,54,59,69,67,79,74,67,58
220058,48,43,30,69,54,47,51,38,58,19,20,46
219546,81,77,73,68,68,45,82,81,79,74,42,63
237209,46,44,52,66,56,68,39,63,82,72,44,71
203161,50,64,37,66,38,49,55,60,90,71,32,56
220829,70,71,79,71,63,72,87,76,81,40,58,68
233885,74,81,70,67,67,76,85,73,80,69,43,60
184477,52,50,50,62,58,72,90,50,85,90,42,60
229537,41,58,55,62,46,54,81,79,83,83,29,63
134820,37,34,71,62,70,74,75,72,73,86,51,73
216483,87,83,84,65,77,62,52,70,65,45,64,66
186274,75,73,75,71,70,70,74,69,72,71,68,71
229282,64,70,67,65,53,78,78,75,83,68,63,69
189857,76,69,92,77,75,69,82,66,74,49,62,70
255137,64,68,68,70,77,73,73,70,75,77,72,68
245152,75,77,65,62,63,67,63,62,83,72,65,57
230302,68,66,66,77,73,73,74,66,60,49,50,71
242335,84,85,76,52,70,49,60,68,43,50,44,53
234399,74,65,76,72,71,72,71,72,64,37,68,71
232607,62,66,72,65,71,42,71,61,86,81,40,52
205983,62,68,67,70,50,74,70,75,90,75,63,71
262815,80,82,67,58,65,45,69,73,70,50,59,70
191390,84,83,78,64,78,45,87,88,74,68,64,66
234698,90,75,92,69,95,61,35,80,28,49,74,68
239904,54,63,56,63,66,72,75,72,82,71,36,65
241872,69,75,67,69,53,47,77,71,77,77,31,53
220620,80,81,75,64,71,59,70,85,64,64,62,60
253912,75,80,73,69,65,71,65,69,69,30,75,56
198617,72,63,76,72,75,61,59,73,50,57,74,74
195033,80,82,74,69,79,70,76,68,72,67,65,67
205530,49,47,35,67,37,62,64,35,60,23,57,53
216282,77,84,68,69,73,42,62,64,58,65,48,56
230362,73,76,65,64,56,43,68,78,78,67,62,61
239322,44,49,34,67,40,50,70,69,88,74,25,70
155355,72,69,83,70,77,61,58,67,59,55,76,72
234203,55,51,68,72,67,68,39,67,50,62,75,68
241115,57,43,59,67,80,82,43,29,76,53,74,62
124635,47,49,60,69,53,79,80,72,75,66,58,70
202716,65,68,78,67,66,78,72,67,66,42,45,55
259036,76,75,77,52,84,68,78,82,76,68,63,72
196316,42,40,31,67,33,50,65,25,62,23,47,46
217565,52,61,53,70,54,42,90,60,78,74,32,57
217821,75,77,73,68,78,58,60,73,59,69,52,67
215262,66,74,65,68,75,71,83,55,81,58,67,80
222430,83,93,95,61,87,67,88,89,32,66,62,59
234624,70,71,67,67,66,68,74,86,77,72,48,64
212608,74,76,70,67,71,61,89,89,75,65,54,64
251775,79,75,78,72,83,70,57,86,53,87,71,74
165247,35,35,59,62,48,68,71,25,70,32,70,41
220031,54,55,55,70,54,77,77,69,79,77,66,68
246398,25,25,36,69,42,53,82,26,44,26,68,35
110974,52,53,50,63,58,51,60,39,68,34,43,53
241278,76,75,85,62,89,76,55,74,55,60,69,72
222590,72,72,70,69,72,75,71,74,61,73,60,66
199550,42,45,52,66,60,56,57,66,82,77,40,68
188541,77,77,73,71,70,71,60,75,64,75,70,69
237784,73,82,81,69,66,71,67,79,71,66,69,68
208856,61,65,64,62,64,68,85,92,76,67,71,65
233943,69,76,73,67,78,65,67,77,72,80,66,71
216530,65,64,67,71,42,77,67,63,85,73,66,71
244428,74,76,79,65,77,72,80,76,67,79,61,68
200653,39,50,40,64,51,71,71,69,85,72,55,70
203725,87,85,86,67,84,59,71,63,56,53,63,66
235981,82,75,74,64,86,65,75,81,69,60,59,62
190669,33,34,28,67,42,50,60,35,60,23,47,56
210126,68,71,77,68,76,68,73,69,58,58,70,73
219174,79,80,66,67,60,62,91,68,72,52,70,63
216270,69,75,71,69,80,66,59,91,64,74,72,69
189390,55,71,61,69,64,75,71,75,76,74,67,72
215247,67,60,66,70,71,79,67,82,74,56,71,67
235983,75,73,88,68,79,70,64,68,35,31,63,55
246388,57,72,53,68,54,40,76,64,78,74,35,61
182224,63,56,52,70,63,53,71,45,56,35,70,62
237522,55,63,57,72,63,55,74,62,67,71,53,57
230359,56,57,60,61,57,76,47,61,76,45,74,69
241362,83,84,75,70,71,66,61,72,65,61,67,69
212947,89,92,89,66,92,65,69,69,54,28,52,63
234195,72,75,73,70,77,78,87,86,72,70,65,71
190931,39,34,34,70,34,85,50,62,87,70,51,74
210644,75,73,84,72,69,69,60,69,58,53,70,56
232148,74,75,70,71,67,73,59,77,66,68,69,64
226773,76,74,81,67,65,72,74,77,70,75,64,68
177621,53,52,62,69,56,53,68,25,70,21,49,42
184789,34,33,34,74,54,80,43,53,91,82,64,78
204246,34,24,39,60,40,55,60,22,40,33,38,52
258262,63,59,64,61,69,78,53,65,78,43,70,82
263383,59,62,53,71,55,62,61,78,72,72,71,74
217047,33,32,61,65,63,73,66,74,73,84,64,73
244349,63,68,51,67,64,38,65,75,73,66,47,68
242045,76,73,86,70,68,70,74,71,64,61,68,68
220029,67,63,76,66,67,74,63,70,61,42,69,66
229496,55,52,47,62,53,66,80,73,82,75,46,68
230516,35,41,48,66,37,85,33,45,92,58,57,70
238196,75,77,76,68,71,67,69,71,59,57,68,64
243828,73,65,70,70,76,73,59,70,50,74,72,73
240507,77,73,87,68,90,69,56,61,58,53,71,71
234875,67,73,63,76,64,78,80,81,80,70,54,59
223867,81,82,84,72,82,71,82,74,58,66,70,71
224378,59,54,54,69,48,23,74,61,76,67,28,64
223866,57,50,63,71,65,64,58,76,66,63,73,68
233849,75,83,72,68,71,48,79,68,67,65,47,59
230521,82,82,71,77,71,61,72,62,73,33,55,66
218745,69,66,77,59,79,77,74,73,76,66,75,77
214393,79,77,68,66,49,66,57,86,84,70,61,66
230776,53,49,40,67,41,42,71,75,87,63,30,63
201335,65,70,67,69,63,76,81,63,84,76,68,72
195698,68,63,68,65,68,72,75,67,78,77,63,65
193910,68,63,76,65,78,66,43,75,59,69,69,75
255862,81,73,87,70,68,52,52,58,45,41,71,60
179574,54,63,64,70,69,75,74,52,79,59,65,78
232054,72,69,63,65,59,58,49,76,62,49,69,65
220534,50,48,56,70,61,72,69,64,70,69,51,62
208502,72,74,72,67,71,57,68,84,70,79,59,64
142966,52,52,66,70,64,78,44,54,61,44,78,73
207734,74,78,84,73,89,73,75,72,65,59,74,71
193909,51,43,64,68,63,66,81,84,81,76,60,64
243061,88,90,81,67,83,64,58,67,55,65,57,65
235125,73,68,68,69,66,68,74,81,75,63,64,76
216437,63,66,46,70,37,40,74,51,85,76,31,68
202101,73,72,69,69,68,73,61,56,68,37,70,70
228980,73,71,75,63,72,60,72,72,60,76,66,65
192114,63,55,62,67,60,45,89,71,77,88,47,64
215165,77,73,79,69,81,71,55,59,69,65,70,79
252961,70,68,55,65,56,57,77,69,77,70,50,65
243580,95,91,78,66,77,71,92,72,73,65,66,68
204412,65,61,71,72,71,66,83,88,66,77,72,64
215334,35,55,64,71,53,76,77,62,76,72,59,70
210214,62,53,73,70,63,67,66,61,68,60,77,67
225317,77,74,70,71,74,72,69,75,72,66,68,69
207653,85,76,80,74,81,74,50,74,64,59,68,59
201509,73,74,77,75,69,69,70,71,65,76,55,74
223524,37,48,37,68,34,55,76,47,75,72,19,64
210468,35,35,50,68,55,74,36,70,79,68,46,63
181795,68,73,72,68,63,43,73,77,76,71,58,69
244259,82,81,75,62,84,34,79,75,48,61,45,57
214562,68,68,63,66,63,70,54,67,79,47,69,69
206626,67,74,62,65,67,74,81,74,84,66,59,59
211489,73,71,83,65,80,61,47,68,61,68,73,63
188274,63,63,62,66,50,79,74,70,81,68,62,60
202017,86,80,81,65,85,74,45,72,71,68,68,64
198177,75,79,64,67,63,48,65,72,80,75,56,66
241696,82,85,82,65,73,70,79,85,74,77,49,58
208769,56,55,64,70,65,76,77,82,75,77,68,67
243055,84,80,84,72,75,70,58,68,58,43,70,71
207472,75,77,80,66,67,62,80,82,71,70,63,67
164464,64,60,67,73,71,75,77,64,69,63,60,77
220529,66,67,68,65,59,68,66,69,56,65,71,67
230257,66,76,73,75,75,77,72,80,66,80,72,71
230513,72,70,79,73,76,75,71,68,63,50,73,71
183921,60,54,62,71,75,56,83,73,62,75,74,71
227186,43,42,37,71,43,50,58,31,68,26,28,34
252018,80,82,73,66,72,68,74,82,84,77,62,68
240332,74,79,76,67,75,63,66,63,51,35,64,68
184436,59,59,33,68,44,51,80,39,66,37,44,58
189899,31,32,33,66,38,64,72,68,90,79,53,66
200715,40,40,39,70,40,50,46,29,47,31,40,47
238008,51,55,31,68,31,34,72,87,78,75,33,70
199353,71,67,72,71,80,67,59,82,56,65,70,61
224442,37,41,28,65,42,48,79,32,77,17,26,58
235450,72,67,76,64,82,74,50,58,35,69,67,62
204731,71,66,65,66,66,78,61,80,63,70,55,65
233147,84,82,84,70,84,75,83,82,48,60,71,73
202940,85,77,84,65,82,65,62,59,53,49,65,65
230332,37,34,21,61,20,57,62,31,85,44,63,54
223498,64,66,69,64,64,74,62,70,67,82,67,64
241162,90,81,92,68,86,65,91,78,55,47,60,69
257290,76,75,65,67,75,68,67,65,59,55,64,58
192778,66,68,66,67,59,71,72,68,81,71,71,73
262411,69,66,74,69,65,73,67,81,77,83,70,74
163083,32,32,34,70,36,62,66,50,77,75,45,73
242359,38,42,32,68,37,61,71,61,86,79,29,63
232459,67,69,61,64,57,70,91,70,83,78,44,64
225995,82,77,63,65,71,65,68,78,65,83,62,54
183820,76,75,74,73,74,70,72,63,58,45,67,62
158221,61,64,57,64,52,74,89,60,89,76,48,63
229901,43,40,58,70,33,33,70,66,84,63,50,56
245261,66,70,64,67,73,73,62,73,58,54,73,61
189709,30,34,31,70,30,74,65,44,92,71,48,69
233230,72,71,70,68,69,49,76,78,58,70,51,68
244238,62,67,53,69,51,71,76,70,84,68,66,58
250797,28,23,31,58,33,52,83,20,85,17,65,35
230316,60,65,51,70,50,21,78,78,84,64,47,55
254891,70,72,70,60,73,59,72,79,78,84,60,59
242603,54,68,46,68,37,59,68,62,84,69,52,65
224440,24,32,22,68,24,54,51,22,63,20,58,24
216750,40,40,54,70,50,51,62,34,65,26,58,57
221367,67,65,73,68,65,73,59,74,64,61,69,67
185010,50,46,60,68,68,62,86,59,75,81,64,65
204215,73,77,73,71,71,76,77,84,75,39,71,70
202678,74,75,61,57,85,50,92,86,81,71,57,60
184501,58,63,63,68,57,68,80,68,77,68,55,69
240309,59,65,67,67,61,73,59,59,75,74,69,74
240053,71,70,75,68,76,65,54,84,64,67,70,75
221621,33,34,34,68,55,41,89,75,85,77,35,71
238004,78,79,76,69,72,68,58,72,72,55,71,70
222644,79,71,83,62,84,71,70,78,64,59,65,67
210868,68,63,63,71,67,75,79,65,70,76,68,60
208564,80,77,77,65,79,70,74,85,63,65,62,60
233139,71,65,59,67,63,73,78,71,81,59,57,65
221875,56,65,67,67,78,68,62,92,69,61,72,60
148403,55,55,69,68,77,69,86,77,64,80,73,70
257713,70,70,61,63,57,59,53,67,73,59,61,60
241070,66,68,65,64,55,48,80,74,77,71,46,68
188337,81,85,81,78,86,85,83,82,81,86,71,70
247729,76,69,78,74,79,75,68,84,51,69,70,73
244401,68,75,47,55,44,37,79,68,85,72,43,55
213937,66,58,84,63,85,86,43,58,63,52,77,66
212401,70,66,76,66,68,43,48,81,65,74,67,62
256688,78,77,74,62,74,75,58,90,70,81,69,64
204464,66,62,71,72,68,72,59,79,58,76,71,70
182959,28,35,22,75,44,53,52,21,66,16,19,26
228271,70,71,80,66,70,70,46,71,58,27,71,58
217007,73,76,76,65,64,73,80,64,79,62,69,71
216751,70,63,54,65,76,24,60,77,48,57,44,57
214191,55,60,56,68,62,53,66,58,88,81,43,70
209839,49,55,64,67,55,70,79,62,81,77,55,66
230315,19,28,30,50,29,54,35,19,67,25,66,52
192938,83,77,85,66,76,70,58,72,69,49,68,66
242602,83,90,67,66,65,52,56,76,87,70,57,56
243497,64,58,51,62,51,42,76,68,79,63,40,70
203568,80,76,76,66,62,66,56,81,73,60,68,69
176942,56,54,53,69,57,65,65,71,72,72,63,75
199982,34,51,35,65,34,78,34,74,89,81,67,71
244269,60,65,53,64,42,74,66,66,90,74,54,74
241197,65,76,55,67,52,45,92,78,80,84,41,52
219181,62,61,73,73,79,74,73,82,73,70,72,73
144429,62,59,66,71,70,71,69,69,67,68,70,71
185132,35,45,37,73,43,79,76,65,82,73,73,79
234028,71,73,69,68,62,72,79,76,73,47,61,70
219180,50,44,48,71,36,58,85,66,82,73,48,59
240683,71,78,74,71,74,66,80,80,66,69,73,68
234795,60,69,72,71,73,66,36,73,64,72,72,68
228650,74,72,77,67,75,64,56,65,46,57,73,71
224041,49,43,45,61,46,57,64,36,70,28,66,61
213418,81,84,78,69,63,75,83,73,80,52,55,70
177448,39,34,47,70,59,66,70,81,80,80,64,70
258343,73,73,71,71,76,66,72,79,74,84,68,71
232230,78,78,74,64,74,70,77,76,66,71,67,59
229158,62,67,66,72,45,79,68,73,79,75,70,64
221990,32,48,32,67,34,40,57,31,87,76,44,55
220198,82,78,82,67,79,73,44,71,62,49,73,68
243402,83,83,79,72,78,72,59,70,68,65,69,65
248266,86,86,84,64,79,56,66,83,62,58,52,57
256970,71,73,80,73,71,60,68,69,47,51,73,69
198347,73,75,75,67,61,76,69,70,76,65,64,67
138699,47,51,67,72,70,78,59,70,63,70,73,69
210123,55,50,60,62,68,81,61,77,67,75,72,68
224459,86,88,86,66,74,55,62,84,62,76,43,55
234032,68,66,64,67,65,57,75,66,73,72,55,66
235824,64,67,71,63,80,57,74,72,75,78,60,68
198193,83,69,74,58,62,71,64,53,62,55,69,70
220209,83,84,78,65,71,72,88,75,76,73,46,59
212138,93,92,76,64,71,59,74,82,70,53,66,61
142762,33,38,48,66,63,52,77,34,82,92,50,71
227497,42,40,36,69,52,49,56,39,62,24,23,24
212137,79,86,71,68,66,63,58,84,64,69,65,66
238504,72,67,76,66,80,68,57,72,56,59,72,68
202408,39,46,30,68,27,63,74,66,90,79,42,55
256167,69,73,68,59,80,83,63,83,66,56,75,57
189607,64,55,58,72,58,75,71,59,90,69,53,74
223143,72,78,69,65,71,44,66,83,74,64,45,52
239782,79,88,79,72,87,86,74,86,81,86,72,68
191032,80,82,82,58,81,73,58,60,69,73,66,63
253240,81,79,78,68,76,72,62,52,57,78,69,51
186680,36,47,40,66,49,46,65,32,79,21,45,54
243000,75,76,85,70,71,81,60,90,64,69,63,74
139064,52,43,66,71,72,72,69,45,71,86,66,74
196151,67,58,76,67,79,58,80,64,64,59,78,76
192567,73,65,74,69,77,62,69,73,68,76,66,67
244790,83,83,81,67,80,66,69,86,63,70,68,70
222262,73,77,65,75,62,76,78,74,79,53,58,68
230964,75,76,73,70,80,72,81,73,73,81,59,67
244787,74,72,75,69,77,51,75,75,68,77,64,69
240947,76,73,78,69,75,38,57,71,60,74,47,59
232755,90,81,85,64,84,50,71,66,55,62,54,65
230451,74,73,75,70,73,70,68,78,68,88,69,65
202035,77,75,82,70,86,78,61,58,59,32,72,62
220466,71,73,73,68,71,76,52,67,54,67,66,66
240689,70,70,70,64,68,59,70,80,73,76,54,59
220087,86,88,68,69,71,79,83,88,86,81,47,57
188421,73,77,70,66,73,67,71,83,69,71,57,69
230144,67,62,76,69,74,62,67,71,57,68,72,62
230400,71,78,32,71,29,58,57,61,77,72,39,65
246279,72,74,62,69,61,48,65,61,71,65,47,60
157703,34,38,52,68,56,65,80,39,74,68,57,65
219911,58,60,49,66,33,51,66,55,82,75,26,65
210951,73,76,89,60,84,65,90,73,61,28,72,66
201991,38,46,63,64,54,61,62,70,75,73,67,59
235782,68,69,63,74,46,65,80,84,75,75,66,73
233222,90,90,85,63,81,60,52,72,68,45,64,62
185349,74,73,78,68,73,62,85,63,66,71,59,77
214021,70,70,64,64,65,64,76,73,80,65,44,53
243716,77,84,76,66,63,73,45,68,64,68,55,66
241412,87,83,78,68,65,81,52,72,72,45,59,62
233732,84,85,82,69,68,68,91,69,69,48,64,68
222724,83,75,86,61,81,67,87,56,60,41,66,68
190467,64,49,64,67,64,78,64,85,78,60,65,65
213763,55,52,68,68,65,65,61,75,62,76,69,69
251138,63,65,59,65,52,50,89,71,83,78,38,57
241410,79,77,83,64,79,62,80,58,49,46,55,51
226050,77,76,78,65,75,68,66,68,66,51,49,62
225282,47,48,36,68,54,45,65,27,67,26,40,43
215042,74,79,81,64,75,71,80,72,70,61,62,71
200962,77,74,90,69,91,65,67,72,56,55,71,76
238593,61,76,64,67,61,56,81,81,73,69,58,68
204289,73,69,64,66,67,74,54,58,73,53,67,73
186130,55,55,69,67,66,36,84,64,75,71,49,70
214817,73,75,72,63,63,76,73,90,77,57,66,69
212519,75,70,79,68,86,68,33,57,60,39,69,66
260136,64,71,55,70,63,45,66,70,65,75,48,65
223790,91,90,75,63,74,75,70,71,70,52,57,62
238637,74,68,78,72,85,68,66,81,68,75,71,73
246316,91,83,82,63,86,60,86,64,56,72,63,57
243756,79,81,63,65,67,62,59,77,65,62,50,54
230444,81,77,72,64,65,78,60,57,66,32,42,50
144172,41,56,57,67,51,50,69,25,59,32,36,65
244523,66,67,67,69,65,69,71,68,71,59,54,67
106795,44,42,50,70,47,45,70,33,54,33,33,55
235563,77,76,81,60,76,69,60,75,68,48,71,69
230443,64,62,53,73,57,55,68,72,79,55,71,67
210219,57,55,55,70,56,80,58,69,81,67,58,61
202539,68,68,74,64,73,80,90,53,60,71,57,72
258090,78,76,82,67,70,49,65,80,63,64,62,68
189482,71,79,69,62,61,75,84,80,76,69,62,59
221994,83,81,72,69,73,73,88,73,68,74,63,70
204842,38,42,37,68,44,49,70,24,67,19,37,56
221737,77,78,77,65,68,61,61,70,64,61,50,64
214313,79,74,77,67,73,66,67,71,65,53,67,59
209449,92,92,90,70,91,68,42,78,36,63,66,68
230190,64,66,53,62,69,57,70,75,70,69,48,62
245550,62,63,59,65,42,75,80,68,86,58,53,51
251438,80,80,67,72,78,72,59,72,68,56,69,69
258608,90,84,86,62,84,62,84,66,58,61,70,63
230194,71,72,70,69,88,43,35,84,24,55,35,73
200754,65,67,66,65,58,76,74,89,77,72,65,70
192561,69,76,69,69,67,70,73,82,70,73,62,62
246321,91,87,89,64,74,73,73,78,58,65,64,65
243249,66,60,64,71,63,68,72,75,74,64,69,72
230193,63,72,48,64,69,64,83,74,57,68,56,61
217649,55,43,41,68,46,48,54,43,54,28,68,30
226060,91,88,92,71,91,76,46,82,42,51,67,67
252208,88,83,90,67,82,64,75,67,49,66,48,64
252974,79,77,80,66,84,69,56,69,67,56,64,68
186672,40,51,62,68,44,64,78,66,76,78,61,72
244272,58,68,34,62,37,40,78,70,84,78,39,64
240944,71,75,71,68,52,64,71,54,80,76,51,60
228144,72,70,65,64,80,78,66,82,85,78,71,74
211504,67,67,72,68,71,76,62,76,68,69,70,69
244271,73,65,72,69,57,67,57,87,69,87,54,62
225071,68,68,74,68,76,70,68,78,71,62,67,74
223791,77,73,85,64,89,53,41,70,50,53,71,66
200489,66,57,66,64,37,69,63,74,88,68,59,65
233512,71,70,67,67,61,47,63,66,73,69,55,60
211239,80,77,88,71,86,72,33,62,61,52,68,69
203304,79,77,68,67,70,74,73,66,81,62,59,70
244497,81,78,78,67,76,52,41,71,58,57,58,66
246033,63,59,67,68,64,67,66,73,75,81,59,67
184337,81,74,91,69,90,60,86,90,65,67,68,65
259345,89,85,91,66,87,73,77,73,53,63,62,66
227602,69,70,73,70,52,65,58,70,72,57,72,55
230936,69,68,80,70,79,58,56,74,52,60,64,74
199960,77,73,83,68,75,65,63,70,48,27,70,68
236823,35,41,37,72,52,58,69,34,54,22,60,55
253718,67,70,73,70,69,75,77,51,75,43,47,52
239894,66,68,74,70,72,65,71,81,70,70,69,71
214294,80,79,80,68,60,75,83,84,81,79,68,72
254229,76,78,70,70,68,47,67,77,79,50,60,51
241941,66,69,59,64,59,47,70,75,79,70,55,66
219413,77,78,70,60,66,45,70,90,80,64,55,55
196885,32,37,39,63,33,48,40,25,70,40,55,52
177684,54,51,57,64,45,81,86,71,88,66,58,65
199700,80,80,93,69,94,75,84,60,60,50,58,61
242195,78,76,61,68,61,34,70,75,71,63,26,69
221459,71,72,69,69,65,74,68,68,78,38,59,62
238097,80,85,81,70,72,68,78,77,66,61,59,59
163600,38,43,23,70,22,54,68,36,71,24,39,53
227600,82,82,84,67,80,54,71,82,64,72,62,62
257293,63,66,56,73,51,69,58,74,78,75,68,70
252711,81,85,71,72,66,65,68,83,68,67,65,68
245543,71,80,72,66,74,72,77,81,71,68,60,68
229900,73,73,70,68,72,66,75,80,76,54,68,67
233484,74,75,69,70,80,67,66,84,74,77,68,73
238860,63,60,53,66,59,45,75,63,79,73,31,71
256268,71,78,65,66,63,71,63,69,73,64,53,68
232461,59,66,57,69,45,43,61,77,81,61,36,65
