ID,TotalStats,BaseStats,Overall,Potential,Growth
198347,1809,383,71,71,0
138699,1964,396,71,71,0
210123,1877,392,71,71,0
224459,1783,396,71,71,0
234032,1656,361,71,77,6
235824,1814,387,71,80,9
198193,1780,379,71,71,0
220209,1879,403,71,71,0
212138,1825,402,71,72,1
142762,1612,335,71,71,0
227497,1193,390,71,73,2
212137,1845,402,71,73,2
238504,1859,388,71,77,6
202408,1494,322,71,71,0
256167,1904,401,71,79,8
189607,1665,355,71,71,0
223143,1743,386,71,75,4
239782,2026,437,71,71,0
191032,1877,403,71,71,0
253240,1733,374,71,80,9
186680,1163,386,71,71,0
243000,1954,415,71,71,0
139064,1901,378,71,71,0
196151,1923,396,71,71,0
192567,1842,393,71,71,0
244790,1776,380,71,73,2
222262,1698,368,71,73,2
230964,1866,393,71,71,0
244787,1835,393,71,72,1
240947,1720,369,71,79,8
232755,1782,384,71,78,7
230451,1978,414,71,71,0
202035,1783,372,71,71,0
220466,1935,408,71,72,1
240689,1804,391,71,71,0
220087,1860,421,71,71,0
188421,1867,396,70,70,0
230144,1810,380,70,76,6
230400,1512,335,70,70,0
246279,1666,366,70,76,6
157703,1702,334,70,70,0
219911,1457,314,70,70,0
210951,1815,378,70,71,1
201991,1747,361,70,70,0
235782,1888,406,70,75,5
233222,1720,387,70,77,7
185349,1872,394,70,70,0
214021,1611,351,70,70,0
243716,1762,388,70,73,3
241412,1790,388,70,70,0
233732,1668,371,70,76,6
222724,1796,375,70,75,5
190467,1888,390,70,70,0
213763,1817,375,70,70,0
251138,1597,344,70,70,0
241410,1737,371,70,82,12
226050,1736,376,70,73,3
225282,1170,388,70,73,3
215042,1755,370,70,70,0
200962,1936,404,70,70,0
238593,1750,390,70,72,2
204289,1757,373,70,70,0
186130,1679,348,70,70,0
214817,1869,400,70,70,0
212519,1760,375,70,70,0
260136,1586,346,70,80,10
223790,1791,388,70,71,1
238637,1898,408,70,75,5
246316,1874,400,70,74,4
243756,1735,386,70,70,0
230444,1619,356,70,70,0
144172,1144,393,70,70,0
244523,1777,379,70,79,9
106795,1123,379,70,70,0
235563,1785,382,70,73,3
230443,1797,386,70,70,0
210219,1625,346,70,70,0
202539,1786,360,70,70,0
258090,1794,385,70,76,6
189482,1909,402,70,70,0
221994,1950,417,70,73,3
204842,1164,381,70,73,3
221737,1831,401,70,73,3
214313,1772,380,70,70,0
209449,1798,384,70,70,0
230190,1799,380,70,70,0
245550,1633,351,70,73,3
251438,1883,409,70,80,10
258608,1750,380,70,77,7
230194,1694,355,70,70,0
200754,1975,417,70,70,0
192561,1849,392,70,70,0
246321,1851,395,70,75,5
243249,1864,398,70,79,9
230193,1827,382,70,70,0
217649,1203,389,70,70,0
226060,1801,381,70,70,0
252208,1838,387,70,81,11
252974,1794,388,70,77,7
186672,1809,369,70,70,0
244272,1517,349,70,71,1
240944,1583,350,70,75,5
228144,1952,414,70,71,1
211504,1971,410,70,74,4
244271,1797,395,70,73,3
225071,1894,402,70,75,5
223791,1861,392,70,73,3
200489,1702,365,70,70,0
233512,1731,378,70,71,1
211239,1801,380,70,72,2
203304,1791,380,70,70,0
244497,1770,389,70,79,9
246033,1777,385,70,80,10
184337,1963,409,70,70,0
259345,1781,371,70,75,5
227602,1698,371,70,70,0
230936,1890,391,70,74,4
199960,1772,369,70,70,0
236823,1228,389,70,77,7
253718,1594,340,70,77,7
239894,1841,397,70,77,7
214294,1940,428,70,70,0
254229,1756,389,70,70,0
241941,1704,374,70,76,6
219413,1705,380,70,70,0
196885,1176,379,70,70,0
177684,1800,376,70,70,0
199700,1742,371,70,70,0
242195,1592,361,70,82,12
221459,1712,359,70,70,0
238097,1748,381,70,73,3
163600,1092,390,70,70,0
227600,1843,395,70,74,4
257293,1817,398,70,78,8
252711,1872,407,70,71,1
245543,1785,386,70,74,4
229900,1896,413,70,75,5
233484,1958,420,70,77,7
238860,1455,316,70,71,1
256268,1663,365,70,84,14
232461,1595,351,70,71,1
241933,1904,404,70,81,11
242958,1595,350,70,77,7
222224,1899,402,70,70,0
210703,1728,370,70,71,1
215823,1441,317,70,71,1
220175,1974,427,70,75,5
230415,1655,358,70,70,0
233487,1979,425,70,77,7
233999,1130,399,70,70,0
199952,1856,376,70,70,0
156432,1776,354,70,70,0
186674,1976,408,70,70,0
194354,1981,418,70,70,0
213556,1861,405,70,70,0
229428,1695,368,70,71,1
202530,1826,393,70,70,0
204307,1802,384,70,70,0
205089,1807,373,70,70,0
247072,1094,386,70,70,0
194079,1882,398,70,70,0
228383,1108,386,70,78,8
198687,1912,415,70,70,0
194846,1824,394,70,70,0
258334,1909,402,70,71,1
230686,1915,405,70,78,8
205086,1841,364,70,70,0
262430,1730,367,70,73,3
194077,1816,387,70,70,0
258333,1623,367,70,72,2
216349,1770,362,70,74,4
259868,1829,392,70,82,12
258332,1814,392,70,70,0
189211,1831,390,70,70,0
186651,1997,414,70,70,0
209698,1767,365,70,70,0
218658,1637,386,70,74,4
227106,1670,364,70,75,5
245540,1593,354,70,77,7
244006,1625,347,70,72,2
242214,1647,363,70,79,9
234790,1160,381,70,77,7
233510,1784,390,70,80,10
251429,1623,363,70,76,6
212261,1818,377,70,73,3
256548,1734,383,70,76,6
255268,1795,391,70,80,10
240164,1643,360,70,70,0
239138,1652,367,70,78,8
230180,1159,392,70,70,0
225316,1746,390,70,74,4
194083,1668,335,70,70,0
223779,1925,409,70,73,3
262435,1697,354,70,71,1
253218,1643,347,70,70,0
186402,1617,343,70,70,0
246562,1940,427,70,75,5
186139,1860,386,70,70,0
248091,1232,392,70,70,0
241947,1784,378,70,79,9
224524,1565,333,70,71,1
239881,1720,364,70,78,8
176137,1826,368,70,70,0
243977,1620,359,70,70,0
251401,1716,379,70,81,11
192009,1234,398,70,72,2
230410,1655,365,70,70,0
240138,1601,342,70,72,2
203276,1694,356,70,70,0
230454,1730,381,70,70,0
224265,1815,383,70,77,7
200758,1649,366,70,70,0
198198,1653,363,70,70,0
193077,1599,343,70,70,0
242997,1643,360,70,78,8
239669,1743,374,70,73,3
235317,1786,392,70,70,0
213557,1941,404,70,70,0
213301,1849,385,70,73,3
231433,1734,367,70,72,2
215049,1863,390,70,70,0
234779,1200,384,70,73,3
230169,1103,375,70,70,0
226075,1853,394,70,70,0
203547,1842,392,70,70,0
224794,1833,397,70,70,0
198426,1957,412,70,70,0
194841,1698,366,70,70,0
255001,1821,383,70,87,17
245785,1578,338,70,73,3
245017,1749,385,70,76,6
225305,1809,383,70,70,0
197641,1052,387,70,70,0
212249,1856,388,70,71,1
208153,1682,345,70,70,0
235544,1733,378,70,70,0
189703,1723,356,70,70,0
213000,1544,328,70,70,0
229896,1856,397,70,73,3
231688,1600,346,70,73,3
234760,1819,396,70,71,1
198705,1929,407,70,70,0
237051,1746,381,70,70,0
242660,1667,364,70,79,9
216802,1784,383,70,73,3
233954,1771,394,70,74,4
194018,1788,378,70,70,0
224995,1753,383,70,73,3
246755,1722,377,70,79,9
190435,1155,384,70,70,0
229092,1834,399,70,70,0
234980,1886,410,70,70,0
203749,1484,328,70,70,0
230377,1815,378,70,70,0
222693,1777,386,70,70,0
212454,1772,383,70,71,1
226278,1770,376,70,70,0
228326,1857,397,70,71,1
237286,1648,350,70,77,7
187110,1866,398,70,70,0
259047,1862,406,70,76,6
211177,1917,409,70,70,0
209378,1882,377,70,70,0
194017,1864,397,70,70,0
239073,1647,362,70,70,0
213729,1236,393,70,76,6
232413,1681,374,70,75,5
233437,1669,366,70,70,0
241629,1838,391,70,79,9
246237,1707,380,70,77,7
251613,1775,384,70,78,8
189661,1668,363,70,70,0
195037,1357,288,70,70,0
208862,1618,348,70,70,0
214238,1788,373,70,71,1
225502,1865,414,70,77,7
183518,1827,370,70,70,0
220383,1218,379,70,75,5
231391,1761,363,70,76,6
241119,1167,395,70,78,8
242143,1888,397,70,71,1
199392,1907,401,70,70,0
206561,1052,382,70,74,4
213993,1702,356,70,70,0
233705,1838,393,70,76,6
233079,1758,383,70,75,5
227911,1739,360,70,75,5
239432,1737,370,70,74,4
237640,1828,395,70,81,11
233544,1799,388,70,73,3
213064,1785,378,70,70,0
211272,1816,384,70,70,0
144200,1942,411,70,70,0
186695,1517,326,70,70,0
232775,1918,406,70,70,0
192838,1809,390,70,70,0
248297,1808,372,70,70,0
243270,1787,379,70,76,6
223046,1666,354,70,71,1
222278,1699,378,70,70,0
235589,1533,336,70,77,7
231237,1233,375,70,75,5
223045,1824,394,70,70,0
213317,1798,381,70,70,0
229956,1170,380,70,78,8
179528,1841,378,70,70,0
235849,1637,354,70,76,6
239945,1836,387,70,77,7
245065,1655,367,70,80,10
253929,1769,382,70,72,2
191209,1761,383,70,70,0
202986,1936,401,70,70,0
211946,1147,384,70,70,0
250858,1762,382,70,73,3
192490,1900,402,70,70,0
210923,1182,383,70,70,0
236267,1540,332,70,74,4
179947,1762,365,70,70,0
252139,1873,395,70,78,8
258027,1601,354,70,73,3
230380,1821,386,70,70,0
224591,1836,380,70,74,4
192074,1961,408,70,70,0
244042,1717,377,70,79,9
233034,1800,375,70,73,3
223818,1521,326,70,70,0
228829,1442,307,70,70,0
213725,1939,405,70,74,4
210653,1627,354,70,70,0
240311,1040,378,70,78,8
260020,1754,384,70,83,13
216245,1248,387,70,73,3
234933,1594,337,70,71,1
245429,1835,393,70,78,8
186805,1777,377,70,70,0
225974,1515,333,70,77,7
228790,1714,378,70,76,6
242614,1667,362,70,76,6
250807,1756,382,70,79,9
203485,1775,374,70,73,3
211384,1774,389,70,70,0
257208,1682,363,70,83,13
223929,1785,380,70,75,5
182713,1453,294,70,70,0
224186,1640,343,70,73,3
231098,1696,367,70,70,0
261050,1643,353,70,86,16
215995,1743,378,70,70,0
245428,1684,368,70,76,6
239475,1895,404,70,75,5
251763,1735,376,70,75,5
202356,1773,381,70,70,0
194934,1258,391,70,70,0
177782,1901,381,70,70,0
242294,1828,390,70,80,10
105846,1111,367,70,70,0
169078,1883,392,70,70,0
193141,1863,389,70,70,0
250997,1775,383,70,80,10
244853,1844,394,70,79,9
243573,959,368,70,75,5
177525,1945,416,70,70,0
237429,1524,325,70,73,3
226677,1980,423,70,77,7
247412,1728,380,70,82,12
247156,1777,391,70,77,7
239732,1950,426,70,77,7
229236,1773,380,70,74,4
225908,1624,352,70,77,7
224187,1904,411,70,70,0
261307,1761,376,70,79,9
219836,1137,384,70,72,2
208581,1822,388,70,73,3
213445,1783,375,70,70,0
242629,1707,363,70,77,7
256197,1646,358,70,80,10
213702,1809,380,70,73,3
233926,1530,321,70,77,7
219591,1421,316,70,73,3
230343,1836,386,70,70,0
237255,1574,358,70,77,7
248775,1693,366,70,70,0
212424,1819,377,70,71,1
215496,1767,380,70,70,0
219848,1730,371,70,75,5
237512,1902,415,70,76,6
186568,1955,406,70,70,0
188616,1776,378,70,70,0
198601,1824,390,70,70,0
261084,1687,364,70,79,9
213189,1814,386,70,70,0
242372,1632,365,70,70,0
231868,1686,355,70,74,4
228804,1958,403,70,75,5
237245,1546,343,70,76,6
245437,1621,355,70,81,11
202686,1841,383,70,70,0
219582,1502,327,70,70,0
220862,1767,376,70,70,0
237502,1687,370,70,74,4
254910,1820,377,70,74,4
224191,1877,392,70,74,4
210880,1820,400,70,70,0
219584,1132,387,70,73,3
253376,1662,365,70,80,10
219841,1740,385,70,73,3
194753,1912,394,70,70,0
262081,1660,363,70,80,10
253890,1751,390,70,70,0
208835,1976,423,70,70,0
216003,1785,384,70,75,5
224836,1306,398,70,75,5
253251,1736,374,70,80,10
241731,1770,377,70,70,0
239708,1682,360,70,76,6
192476,1686,347,70,70,0
192732,1918,400,70,70,0
253278,1629,355,70,79,9
237662,1887,401,70,73,3
214366,1867,398,70,70,0
225117,1900,406,70,73,3
218717,1628,355,70,70,0
211037,1749,379,70,70,0
259675,1827,403,70,78,8
217813,1182,385,70,74,4
253275,1771,383,70,71,1
179547,1257,397,70,70,0
255578,1594,360,70,72,2
184154,1927,407,70,70,0
246106,1744,387,70,78,8
240730,1702,369,70,76,6
225114,1839,387,70,71,1
158810,1880,382,70,70,0
235740,1023,379,70,72,2
232156,1795,403,70,76,6
228828,1620,366,70,77,7
255963,1863,388,70,72,2
235989,1691,373,70,75,5
248021,1621,352,70,72,2
198614,1582,310,70,70,0
200918,1859,393,70,70,0
214998,1885,389,70,70,0
236758,1116,382,70,78,8
204247,1781,378,70,70,0
239575,1504,325,70,75,5
189655,1703,364,70,70,0
208088,1663,349,70,73,3
229336,1931,404,70,77,7
236760,1816,380,70,76,6
244952,1743,380,70,79,9
160217,1813,382,70,70,0
206042,1896,407,70,70,0
261082,1796,387,70,83,13
189403,1480,315,70,70,0
230233,1838,395,70,70,0
211033,1243,397,70,72,2
258648,1682,366,70,78,8
234578,1799,380,70,70,0
236369,1486,334,70,79,9
236113,1741,370,70,70,0
160081,1796,374,70,70,0
258128,1808,383,70,79,9
243792,1756,376,70,78,8
209232,1564,337,70,73,3
203344,1509,329,70,70,0
252239,1851,394,70,80,10
241487,1815,389,70,82,12
230991,1782,378,70,70,0
238924,1739,370,70,70,0
254028,1634,357,70,70,0
201549,1749,359,70,70,0
224590,1909,398,70,73,3
228942,1833,404,70,73,3
255566,1829,395,70,82,12
208719,1195,399,70,70,0
225106,1739,375,70,77,7
239186,1717,375,70,70,0
245336,1678,365,70,78,8
243538,1001,377,70,75,5
242776,1842,398,70,73,3
231512,1739,384,70,80,10
223064,1489,320,70,72,2
201304,1930,407,70,70,0
256343,1751,369,70,77,7
241238,1914,403,70,76,6
236630,1755,378,70,71,1
232278,1700,369,70,71,1
230486,1724,375,70,70,0
200278,1810,385,70,70,0
183893,1737,362,70,70,0
239701,1801,389,70,79,9
232789,1828,379,70,70,0
257876,1898,401,70,80,10
213332,1605,347,70,71,1
207956,1936,425,70,71,1
197971,1858,397,70,70,0
160213,1751,367,70,70,0
214485,1836,391,70,70,0
247106,1951,417,70,82,12
246070,1809,389,70,82,12
199738,1664,361,70,70,0
233529,1922,401,70,70,0
167993,1306,395,70,70,0
226616,1813,387,70,70,0
204344,1720,363,70,70,0
201528,1807,382,70,70,0
260407,1766,382,70,81,11
226103,1734,380,70,79,9
255487,1908,407,70,70,0
223188,1924,408,70,70,0
221695,1983,416,70,75,5
193278,1716,389,70,70,0
230398,1483,313,70,70,0
215294,1770,368,70,70,0
211966,1789,390,70,73,3
208638,1754,379,70,70,0
205054,1913,405,70,70,0
224509,1841,391,70,74,4
202810,1131,381,70,73,3
159034,1651,349,70,70,0
228410,1128,392,70,75,5
199739,1882,374,70,70,0
241474,1717,379,70,76,6
258881,1944,422,70,77,7
223553,1644,358,70,70,0
206145,1031,384,70,72,2
237376,1884,404,70,73,3
227903,1707,364,70,80,10
199487,1665,337,70,70,0
247870,1739,376,70,79,9
245054,1851,398,70,75,5
242494,1685,352,70,72,2
194365,1861,384,70,70,0
206141,1627,364,70,70,0
204349,975,380,70,70,0
233532,1813,383,70,70,0
229692,1260,410,70,71,1
230459,1729,359,70,70,0
230203,1797,372,70,70,0
217085,1777,382,70,71,1
205565,1548,333,70,70,0
248060,1739,382,70,76,6
259788,1861,407,70,78,8
214990,1846,407,70,70,0
223694,1837,384,70,70,0
232654,961,369,70,78,8
184271,1974,419,70,70,0
201936,1089,376,70,70,0
222160,1826,394,70,73,3
229584,1828,391,70,73,3
254928,1815,395,70,80,10
263377,1721,371,70,79,9
210129,1951,413,70,70,0
204242,1786,377,70,70,0
245714,1669,370,70,78,8
257234,1903,408,70,80,10
198611,1869,389,70,70,0
202451,1684,355,70,70,0
235987,1788,384,70,76,6
198868,1524,321,70,70,0
192205,1670,346,70,70,0
246732,1694,373,70,78,8
223740,1863,386,70,70,0
226508,1860,392,70,76,6
217852,1869,397,70,70,0
215292,1813,372,70,70,0
198908,1899,395,70,70,0
244987,1101,379,70,70,0
239099,1733,376,70,76,6
230601,1775,375,70,75,5
230857,1745,367,70,70,0
239049,1765,383,70,77,7
243401,1686,366,70,78,8
248777,1719,381,70,71,1
209610,1874,392,70,70,0
224970,1873,381,70,71,1
227530,1750,370,70,70,0
244938,1532,340,70,76,6
236747,1805,379,70,70,0
239307,1677,361,70,77,7
219852,1660,354,70,73,3
230263,1793,373,70,70,0
213839,1635,350,70,73,3
247671,1854,391,70,70,0
178319,1776,360,70,70,0
228761,1711,359,70,77,7
212121,1893,402,70,76,6
203929,1671,345,70,70,0
202905,1795,390,70,70,0
230296,1740,362,70,70,0
251287,1851,403,70,78,8
205463,1815,386,70,70,0
198039,1162,383,70,72,2
186518,1804,370,70,70,0
243350,1820,389,70,81,11
165526,1463,304,70,70,0
208534,1541,341,70,72,2
228245,1914,397,70,70,0
246164,1758,378,70,75,5
245652,1648,360,70,75,5
230292,1762,361,70,70,0
220820,1189,394,70,72,2
240019,1734,372,70,80,10
221331,1820,377,70,75,5
226706,1693,364,70,71,1
247185,1879,404,70,79,9
232593,1651,369,70,70,0
225169,1769,371,70,71,1
223633,1839,391,70,73,3
212625,1857,406,70,72,2
210833,1780,389,70,70,0
197777,1923,401,70,70,0
246928,1704,366,70,79,9
237712,1740,374,70,78,8
234905,1834,391,70,75,5
246169,1622,345,70,80,10
198554,1710,355,70,70,0
193182,1229,393,70,70,0
212129,1652,357,70,73,3
198817,1828,384,70,70,0
251511,1074,390,70,71,1
241568,1944,410,70,78,8
172960,1723,356,70,70,0
220064,1814,378,70,73,3
214944,1731,364,70,75,5
201888,1890,405,70,71,1
246431,1665,363,70,82,12
244895,1820,395,70,83,13
242079,1824,398,70,80,10
240031,1823,399,70,74,4
204447,1578,321,70,70,0
232350,1070,383,70,76,6
209818,1713,378,70,70,0
232094,1658,366,70,73,3
205214,1866,403,70,70,0
236189,1786,374,70,70,0
233884,1851,399,70,76,6
216476,1817,394,70,70,0
215708,1785,390,70,70,0
237211,1878,395,70,75,5
230299,1673,351,70,70,0
53914,1698,315,70,70,0
241050,980,374,70,70,0
240282,1800,391,70,74,4
220314,1176,382,70,70,0
216730,1627,359,70,75,5
213136,1767,372,70,70,0
240783,1760,382,70,82,12
194149,1968,414,70,70,0
240271,1772,378,70,76,6
252037,1614,346,70,85,15
246405,1621,352,70,74,4
219525,1795,382,70,70,0
242052,1760,365,70,76,6
236164,1778,361,70,70,0
214660,1934,401,70,70,0
214404,1441,297,70,72,2
246403,1799,392,70,70,0
239747,1607,354,70,77,7
230531,1781,378,70,70,0
229251,1881,407,70,70,0
150659,1166,392,70,70,0
215391,1618,346,70,70,0
193631,1789,379,70,70,0
216416,1753,385,70,72,2
234848,1804,393,70,77,7
239200,1848,400,70,73,3
192608,1909,399,70,70,0
184417,1990,417,70,70,0
252001,1744,383,70,77,7
186977,1544,327,70,70,0
259681,1694,368,70,82,12
214882,1560,325,70,70,0
222562,1172,396,70,74,4
223843,1183,384,70,70,0
230243,1879,375,70,70,0
253283,1732,369,70,86,16
206436,1885,382,70,71,1
161636,1809,365,70,70,0
202886,1124,378,70,71,1
214918,1819,387,70,70,0
234630,1748,372,70,70,0
246666,1674,370,70,82,12
236175,1760,370,70,70,0
214415,1144,384,70,72,2
212879,1821,389,70,70,0
204687,1840,397,70,70,0
264335,1933,408,70,81,11
208014,1633,353,70,71,1
242573,1729,375,70,78,8
237453,1760,383,70,74,4
184716,1960,406,70,70,0
246155,1854,399,70,80,10
211339,1813,381,70,70,0
253322,1948,409,70,70,0
251530,1862,409,70,80,10
227978,1797,385,70,76,6
242054,1869,399,70,75,5
253321,1896,387,70,71,1
183177,1783,367,70,70,0
172425,1337,298,70,70,0
233097,1585,335,70,77,7
225673,1680,364,70,73,3
212104,1891,408,70,70,0
200840,1688,366,70,72,2
191111,1951,416,70,70,0
173703,1771,386,70,70,0
229255,1100,368,70,73,3
193414,1946,405,70,70,0
245894,1673,360,70,82,12
178310,1622,355,70,70,0
223905,1763,384,70,74,4
164769,1697,350,70,70,0
215970,1895,411,70,72,2
239778,1943,412,70,82,12
162221,1792,361,70,70,0
215213,1183,403,70,76,6
188844,1633,339,70,70,0
246444,1805,400,70,75,5
222636,1669,357,70,73,3
247723,1724,369,70,78,8
170923,1836,391,70,70,0
235947,1846,387,70,75,5
232875,1831,387,70,70,0
220075,1946,421,70,71,1
233642,1834,394,70,75,5
222634,1740,375,70,75,5
233897,1790,394,70,70,0
246696,1593,356,70,70,0
231848,1840,389,70,76,6
199848,1843,380,70,70,0
205735,1788,377,70,70,0
244390,1823,402,70,70,0
204966,1311,403,70,72,2
244389,1637,364,70,81,11
237477,1726,375,70,80,10
204709,1906,391,70,70,0
247972,2014,426,70,77,7
242084,1051,373,70,75,5
225956,1813,395,70,73,3
222116,1825,405,70,73,3
234476,1508,341,70,70,0
239340,1422,301,70,76,6
244204,1502,340,70,76,6
240045,1891,405,70,75,5
189357,1323,397,70,70,0
205998,1892,408,70,71,1
242865,1687,374,70,77,7
241588,1740,378,70,78,8
238516,1643,356,70,80,10
232884,1822,382,70,70,0
202676,1823,392,70,70,0
198836,1906,389,70,70,0
253619,1777,381,70,80,10
232883,1952,406,70,70,0
225203,1135,392,70,75,5
199347,1526,315,70,70,0
221618,1704,367,70,74,4
142258,1172,388,70,70,0
193201,2002,416,70,70,0
255409,1767,382,70,77,7
167601,1826,392,70,70,0
214190,1183,384,70,70,0
163761,1484,312,70,70,0
208817,1915,399,70,70,0
143025,1892,389,70,70,0
209840,1626,347,70,70,0
241071,1919,399,70,78,8
233647,1551,329,70,70,0
225455,1795,375,70,77,7
225199,1921,389,70,75,5
219823,1616,338,70,70,0
258478,1924,409,70,76,6
254894,1726,363,70,75,5
235950,1637,354,70,70,0
228782,1837,395,70,74,4
155885,1821,380,70,70,0
244205,1705,374,70,75,5
210926,1687,341,70,70,0
198394,1784,378,70,70,0
189430,1134,376,70,70,0
152567,1920,391,70,70,0
232183,1728,379,70,70,0
233207,1802,408,70,71,1
246263,1692,376,70,80,10
257271,1769,382,70,83,13
239096,1573,343,70,73,3
199417,1052,384,70,70,0
214777,1737,364,70,70,0
221433,1937,392,70,74,4
225785,1588,351,70,77,7
232185,1771,389,70,76,6
195065,1825,372,70,70,0
205818,1911,399,70,72,2
242934,1284,399,70,73,3
217082,1467,321,70,72,2
230394,1759,381,70,70,0
233978,1649,356,70,70,0
