ID,ValueEUR,WageEUR,ReleaseClause,ContractUntil
231044,4600000,34000,8600000,2023
230276,3600000,16000,6800000,2024
226436,4500000,11000,7700000,2024
211844,3500000,13000,5500000,2023
189059,2100000,31000,4000000,2022
246914,3800000,12000,5600000,2023
228738,4000000,8000,8700000,2022
236935,4900000,19000,9300000,2024
234112,6500000,650,15000000,2025
228736,3500000,14000,7300000,2024
244863,4900000,6000,9800000,2023
225151,4000000,13000,8300000,2022
203903,3300000,14000,4099999,2024
210814,2500000,16000,0,2021
216701,1000000,2000,1400000,2021
193148,2200000,15000,4400000,2022
233084,6500000,11000,13000000,2026
231292,6000000,24000,12600000,2025
255523,4600000,19000,10100000,2024
195363,2500000,12000,5000000,2023
202276,3000000,22000,5400000,2024
212772,2000000,20000,4200000,2022
230445,3600000,12000,6800000,2024
170797,2000000,14000,4000000,2022
110381,0,10000,0,2021
148526,350000,4000,473000,2022
230446,3200000,8000,6100000,2024
238126,4000000,24000,8700000,2024
186158,2500000,31000,4800000,2023
235055,2800000,23000,4200000,2022
200752,2500000,38000,4300000,2022
197937,2000000,12000,4000000,2024
259377,6500000,8000,15000000,2024
229682,5500000,18000,11600000,2023
247090,6500000,10000,10400000,2023
229683,3000000,12000,6000000,2026
207924,2700000,27000,5400000,2024
237109,3000000,900,6600000,2023
205878,3000000,15000,5600000,2023
207926,3000000,5000,4099999,2021
187702,2900000,1000,6400000,2023
226861,3600000,19000,7500000,2023
224301,4700000,1000,10700000,2024
205869,3200000,9000,5100000,2022
220969,3800000,7000,7100000,2023
215076,3000000,1000,6500000,2023
215332,3000000,14000,4500000,2021
230436,3600000,19000,6800000,2024
186148,1500000,17000,2400000,2023
191269,2500000,30000,4300000,2025
213798,3700000,34000,7300000,2024
233767,4400000,12000,9100000,2025
224808,2800000,24000,5000000,2023
190761,2500000,13000,4500000,2022
236076,2700000,11000,5100000,2024
155946,1900000,37000,3600000,2022
258602,4900000,18000,11300000,2023
212267,3200000,42000,6100000,2024
236075,3100000,19000,5900000,2024
236331,4000000,20000,8700000,2024
226604,4200000,11000,6600000,2024
227884,4800000,31000,10100000,2025
233260,7000000,34000,13300000,2022
236109,2500000,27000,4800000,2024
230215,3100000,9000,5900000,2024
191053,1900000,32000,3200000,2022
180818,1900000,25000,3600000,2022
199763,2800000,15000,4800000,2023
204883,3000000,28000,5900000,2022
210259,3100000,1000,0,2022
228179,3300000,12000,0,2021
190547,1500000,14000,2700000,2023
195412,1500000,15000,2300000,2022
223573,1500000,9000,3000000,2022
190549,2700000,7000,3400000,2024
246870,4200000,11000,6600000,2022
258390,3800000,25000,0,2022
224599,2000000,14000,3100000,2025
230487,3400000,19000,6500000,2024
210520,3100000,19000,6400000,2022
230488,3400000,11000,6500000,2024
239704,3800000,6000,6000000,2022
201049,2100000,32000,3800000,2025
204121,0,0,0,
210010,3500000,14000,5500000,2022
228698,4000000,33000,0,2022
190034,2800000,24000,5800000,2022
230482,3400000,22000,6500000,2024
237223,3200000,8000,4800000,2024
228946,6000000,22000,11400000,2023
225359,2400000,14000,3400000,2022
234575,6500000,9000,0,2022
178255,800000,8000,1600000,2022
191055,2100000,14000,4400000,2022
207440,3100000,8000,4700000,2024
207952,3100000,31000,6100000,2023
214096,4099999,21000,6900000,2025
219728,2500000,19000,5500000,2022
158800,1000000,13000,1500000,2022
235088,3700000,9000,6200000,2023
236624,4800000,19000,9100000,2022
242000,6500000,42000,0,2022
232270,6000000,28000,11400000,2024
223313,2400000,15000,4800000,2024
226129,3800000,16000,6000000,2023
163665,550000,3000,990000,2023
234577,6500000,5000,14300000,2022
247377,7500000,650,17300000,2025
204370,3100000,14000,4700000,2023
179546,2400000,950,5300000,2024
245850,2400000,850,5000000,2022
194138,3000000,43000,0,2022
202331,2700000,7000,4099999,2023
236537,6000000,11000,10200000,2025
162297,350000,7000,630000,2023
182520,1000000,7000,1600000,2022
208120,3100000,9000,4700000,2023
190199,2600000,10000,4200000,2024
183287,1000000,15000,2000000,2022
244727,2600000,22000,4300000,2022
218359,3100000,5000,0,2022
176630,525000,5000,1100000,2024
213750,3200000,43000,6100000,2023
212214,3000000,19000,6300000,2024
234741,6000000,17000,12600000,2023
232437,3500000,18000,5200000,2023
217845,3800000,18000,6000000,2025
183540,2500000,7000,4400000,2023
248820,6500000,25000,12400000,2024
150516,1000000,6000,1400000,2022
193011,2500000,25000,4800000,2022
201971,1200000,9000,1600000,2022
225018,3100000,47000,0,2022
193786,2100000,20000,3600000,2022
208892,2900000,25000,5800000,2023
193886,2500000,22000,4500000,2022
246875,6000000,23000,11400000,2026
215132,2000000,9000,3000000,2021
239452,6000000,31000,12600000,2024
230493,3000000,32000,5400000,2024
185181,1500000,8000,2400000,2024
214622,3300000,23000,5900000,2025
245598,4300000,18000,10300000,2024
192350,2500000,34000,4000000,2021
214111,1100000,1000,2400000,2021
212476,3500000,8000,5300000,2021
164959,800000,5000,1300000,2022
209504,3100000,22000,5600000,2024
239712,4000000,19000,7500000,2024
233982,3300000,9000,6300000,2024
201215,3100000,1000,6800000,2023
206591,2900000,32000,0,2022
229631,4000000,10000,6700000,2027
238332,4099999,16000,6500000,2022
220414,2800000,23000,5900000,2023
246352,6500000,17000,15000000,2023
208052,2700000,22000,5100000,2022
206518,4000000,37000,7900000,2025
224949,4800000,28000,0,2022
159413,1300000,7000,2000000,2021
194996,3100000,11000,5000000,2023
257204,6000000,28000,12600000,2025
229556,3600000,7000,7800000,2023
225204,6000000,14000,13800000,2024
251570,7000000,9000,17700000,2023
233138,1900000,12000,2500000,2022
230578,4400000,20000,10100000,2023
199602,3000000,22000,6600000,2022
239025,7000000,15000,15400000,2024
207537,3300000,40000,5600000,2022
225200,4800000,19000,11000000,2023
201136,2700000,18000,5100000,2023
227503,6000000,23000,11400000,2024
189358,2400000,1000,5300000,2022
252590,6500000,20000,0,2022
215725,4300000,19000,0,2022
162220,1500000,14000,2300000,2022
206006,2700000,28000,4500000,2023
208054,3000000,1000,6600000,2025
224428,3600000,18000,6400000,2023
208822,3100000,12000,4000000,2022
252238,7000000,4000,11900000,2023
192445,3000000,45000,5100000,2022
230333,3100000,11000,5900000,2024
221885,3700000,20000,6900000,2022
255420,4099999,25000,6500000,2022
166074,2900000,16000,6400000,2025
201145,2600000,6000,4700000,2024
237496,4400000,7000,6700000,2022
231864,4900000,17000,10800000,2024
166072,550000,16000,990000,2023
214968,2400000,18000,0,2021
234935,2200000,9000,4500000,2022
231095,2100000,14000,4200000,2022
216247,2600000,34000,4900000,2023
252086,3200000,20000,7000000,2024
223926,4600000,12000,7200000,2022
220854,4000000,14000,5900000,2023
212150,4000000,34000,7900000,2023
210358,2300000,600,5200000,2023
225964,6000000,12000,9600000,2024
233606,4800000,31000,9100000,2023
199852,3000000,14000,6000000,2024
190633,2200000,20000,2900000,2024
242087,3600000,6000,7800000,2024
244391,4700000,38000,8800000,2025
252327,6500000,23000,0,2022
182184,2000000,25000,3800000,2022
190120,1600000,13000,2100000,2023
235176,2500000,12000,3800000,2022
221354,3600000,10000,6000000,2022
221610,2000000,700,4400000,2023
194730,1000000,8000,1600000,2023
205995,2900000,18000,5200000,2025
214955,2100000,7000,3200000,2021
152747,1400000,28000,2700000,2022
226697,3100000,15000,0,2021
256903,5500000,8000,14400000,2025
211592,0,0,0,
158856,950000,9000,1400000,2022
189576,2400000,18000,5200000,2022
210313,3100000,1000,7100000,2024
202135,2300000,13000,4099999,2022
212618,2300000,8000,3800000,2026
212107,1100000,12000,2200000,2022
230283,2600000,25000,4700000,2024
203751,2100000,29000,4000000,2024
201447,2300000,7000,3500000,2021
234119,4700000,6000,10800000,2024
241031,4400000,7000,7500000,2022
223877,3200000,26000,6300000,2025
228231,1200000,750,2600000,2022
252038,5500000,7000,0,2022
189061,1200000,13000,2200000,2022
230277,2800000,14000,5300000,2024
225669,2800000,18000,5300000,2023
237973,4700000,25000,8500000,2023
201093,2700000,21000,5300000,2022
225668,3700000,29000,7800000,2026
212100,4500000,16000,0,2022
208260,2500000,600,5700000,2023
194947,1100000,10000,1700000,2022
178051,1600000,4000,2900000,2023
217731,3100000,10000,0,2022
177896,1900000,21000,3600000,2022
201878,2300000,12000,4600000,2023
245138,5000000,10000,8500000,2023
214421,1900000,3000,2700000,2026
208277,1900000,3000,2400000,2022
198019,2300000,8000,3600000,2025
251532,3600000,12000,5700000,2023
255371,5500000,23000,0,2022
243851,2300000,850,5100000,2022
242571,3200000,10000,5000000,2024
239755,2800000,12000,5800000,2024
215437,2500000,19000,4900000,2023
172685,750000,950,1700000,2022
206222,1900000,13000,4000000,2023
213134,2800000,20000,5300000,2026
217998,2800000,7000,4400000,2026
247182,4900000,13000,9300000,2023
210831,2700000,14000,4300000,2024
220815,3100000,9000,5200000,2023
199568,1600000,7000,2300000,2023
210320,2500000,20000,4400000,2023
220048,2400000,650,5300000,2023
234640,3400000,11000,5700000,2024
219793,2600000,7000,4000000,2024
230289,2600000,11000,4900000,2024
240017,5500000,16000,10500000,2024
246929,2800000,750,0,2022
229266,4900000,40000,10300000,2025
177299,250000,500,550000,2023
255891,4400000,20000,0,2022
199060,1100000,900,2400000,2023
244628,2900000,15000,5100000,2024
258946,4900000,20000,9300000,2025
199897,1600000,18000,2900000,2025
230530,2300000,15000,4400000,2024
228813,3400000,8000,5700000,2023
190919,1500000,7000,2300000,2021
246728,5000000,650,11500000,2026
204233,3200000,51000,6200000,2022
210377,2400000,9000,3600000,2022
229321,1900000,13000,3800000,2022
235210,2400000,9000,4900000,2022
222411,2400000,5000,4000000,2022
236492,4900000,7000,8800000,2025
247500,3400000,13000,7800000,2023
251852,5500000,13000,11700000,2024
189388,1700000,6000,2600000,2022
217805,2000000,2000,2900000,2022
193485,1900000,600,4099999,2022
190593,2300000,25000,4600000,2022
230350,2100000,18000,4000000,2024
208335,2100000,18000,3800000,2022
213711,2300000,11000,3900000,2021
232655,2500000,12000,3800000,2025
204496,2400000,23000,4700000,2022
242384,1500000,9000,2000000,2022
227537,2300000,8000,3300000,2023
233169,2300000,9000,3000000,2022
199890,2300000,8000,3300000,2022
210386,2800000,18000,4700000,2023
232658,4400000,10000,7500000,2022
187858,2300000,14000,4600000,2023
241607,5000000,11000,8500000,2023
219637,2700000,7000,4500000,2024
230389,2000000,12000,3800000,2024
232693,4400000,9000,0,2022
169214,1900000,24000,3600000,2022
204542,1900000,39000,3200000,2022
204030,2300000,10000,4600000,2023
199422,2200000,8000,3300000,2024
193277,1200000,12000,1800000,2023
248573,5000000,33000,10300000,2023
242429,4900000,8000,8100000,2023
228861,2300000,10000,3000000,2022
224508,2300000,35000,4099999,2023
222204,1900000,12000,2900000,2022
190971,650000,4000,975000,2021
224763,4900000,9000,10300000,2024
199419,1900000,6000,3300000,2022
223994,2300000,5000,2900000,2023
189945,1900000,7000,3300000,2023
239097,2500000,14000,4000000,2022
222457,3100000,11000,6400000,2022
244472,5000000,15000,7500000,2023
229624,2300000,10000,0,2022
221944,2900000,19000,4600000,2024
201208,2200000,5000,2900000,2021
251127,2100000,12000,3200000,2021
245238,4900000,7000,8800000,2024
231414,2800000,9000,0,2022
214006,2300000,2000,3100000,2023
198355,250000,3000,375000,2021
216019,800000,850,1800000,2021
216275,2300000,12000,3200000,2024
240095,2800000,29000,5300000,2023
204513,2000000,5000,3700000,2023
214497,2300000,7000,3500000,2021
230369,2300000,13000,4400000,2024
251873,5500000,9000,0,2022
215010,2000000,11000,0,2022
217826,2800000,19000,5500000,2022
231138,2800000,12000,4600000,2021
180706,1500000,32000,2900000,2023
263139,4500000,11000,10800000,2026
229091,4000000,15000,0,2022
232163,2400000,30000,4099999,2024
236259,3100000,7000,4300000,2024
184035,1700000,14000,2900000,2021
213732,2100000,26000,3500000,2022
231652,3200000,19000,0,2022
237540,2800000,19000,5300000,2023
240100,2500000,13000,4400000,2025
194020,2000000,30000,3800000,2023
223717,3100000,16000,6400000,2024
236773,2700000,17000,5600000,2024
239845,3700000,850,8900000,2023
189157,1900000,11000,3800000,2023
223206,2400000,18000,4099999,2026
227558,3300000,13000,5200000,2024
230374,750000,19000,1400000,2024
199904,0,0,0,
230367,2400000,9000,4600000,2024
221908,3400000,6000,5400000,2021
155871,750000,9000,1400000,2023
224980,2500000,16000,4200000,2023
226772,1900000,10000,2900000,2022
192725,1600000,15000,3200000,2023
183254,425000,8000,595000,2022
211927,2500000,6000,3100000,2021
200408,2200000,23000,4600000,2024
211672,2800000,31000,0,2022
215018,1900000,13000,2900000,2022
213209,3100000,6000,4900000,2021
234457,3200000,20000,0,2022
236505,2700000,10000,5900000,2024
245209,3300000,10000,0,2022
244186,3600000,8000,5300000,2024
250842,3000000,2000,4700000,2022
260314,2900000,700,6300000,2022
199387,1500000,8000,2400000,2023
240091,3000000,13000,0,2022
226012,3000000,18000,5900000,2023
236764,3500000,8000,0,2022
258781,4600000,500,11000000,2025
194781,1200000,7000,2400000,2023
227550,1900000,850,4200000,2022
183774,1600000,19000,3000000,2023
253150,5500000,11000,9400000,2025
258782,3000000,25000,5600000,2025
245992,5500000,43000,0,2022
204387,2200000,10000,3500000,2023
163050,1000000,17000,1900000,2022
256958,6000000,7000,15800000,2022
224438,3400000,6000,5400000,2022
178614,1100000,950,2400000,2022
223159,3100000,12000,6100000,2024
232120,3100000,6000,5200000,2024
211385,2300000,32000,3900000,2023
230329,2300000,21000,4099999,2024
221370,2100000,25000,3600000,2022
230074,3000000,14000,6200000,2023
226747,2000000,2000,2700000,2022
188091,2400000,28000,4800000,2022
205756,2400000,21000,0,2022
214973,2300000,700,5100000,2022
251325,2900000,15000,5400000,2022
239550,3200000,42000,0,2022
213439,2300000,7000,3500000,2022
197813,1900000,29000,3600000,2022
214207,2300000,16000,3900000,2022
233151,3600000,15000,5700000,2023
221120,2900000,7000,4400000,2023
242112,2800000,4000,4000000,2022
196801,1500000,17000,3000000,2023
206529,2500000,900,5500000,2022
143809,2300000,13000,4600000,2024
213697,3100000,19000,6100000,2022
221890,2500000,19000,4900000,2024
223682,1600000,900,3400000,2021
228290,2500000,13000,5200000,2023
228802,2300000,29000,3700000,2023
231874,3100000,15000,5800000,2022
238274,5000000,12000,8000000,2022
193461,1900000,13000,3800000,2022
214196,750000,850,1700000,2021
233924,3800000,900,0,2021
216749,2500000,12000,5000000,2024
216682,2300000,850,5100000,2024
219754,2200000,6000,4800000,2024
164459,750000,5000,938000,2021
191083,2000000,13000,2500000,2023
228716,2100000,16000,4400000,2023
239212,2000000,750,4400000,2023
241004,3500000,850,8000000,2023
183916,1600000,21000,3000000,2022
228717,2400000,9000,3100000,2023
240493,1200000,750,2600000,2022
179565,2000000,12000,4000000,2022
205934,2700000,13000,4800000,2024
238507,3100000,7000,6700000,2023
200108,2100000,15000,2700000,2023
184749,1900000,35000,3600000,2023
236723,3100000,20000,5500000,2025
230319,1900000,18000,3600000,2024
125871,1700000,23000,3400000,2023
225456,2700000,9000,5900000,2024
231344,3400000,6000,6400000,2023
231856,3300000,7000,5500000,2024
190640,2000000,9000,3200000,2023
231089,3700000,15000,8100000,2024
236721,3400000,5000,6800000,2023
262578,5000000,500,0,2023
213938,2600000,12000,4900000,2022
230322,2400000,8000,4600000,2024
232882,3000000,7000,4099999,2023
211891,2300000,22000,4099999,2025
219571,2700000,16000,5900000,2022
183491,1600000,29000,3200000,2022
178628,1900000,13000,3400000,2022
199274,2000000,14000,3600000,2022
220785,2500000,1000,0,2021
182133,750000,23000,1500000,2022
224885,1700000,12000,3400000,2023
230260,2100000,24000,3800000,2024
222836,3200000,19000,6300000,2023
209780,3400000,11000,5400000,2024
189043,1600000,16000,2900000,2022
233075,1600000,19000,3500000,2023
226419,1900000,3000,2700000,2022
199027,2400000,19000,4700000,2022
241522,4800000,15000,7200000,2025
211826,1600000,18000,2900000,2022
142962,250000,6000,350000,2021
233841,4900000,10000,8300000,2024
233329,2400000,5000,5200000,2022
215665,2000000,10000,4200000,2022
232310,2200000,12000,3800000,2023
204401,2000000,7000,4200000,2022
